編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLNLKIJGFFH48CC,2,58.97,集合住宅,鋼筋混凝土造,112年4月24日,十五層,,
RPRNMLNLKIJGFEH48CC,31,99.51,住家用,鋼筋混凝土造,82年7月5日,十二層,,
RPRNMLNLKIJGFEH48CC,31,10.02,共有部份,鋼筋混凝土造,82年7月5日,十二層,,
RPQNMLNLKIJGFFH48CC,2,40.77,本共有部分之項目有：停車空間、蓄水池、消防泵浦室、汙雨水回收機房、梯間、防空避難室兼停車空間、台電配電所、電信室、發電機室、垃圾處理室、集合住宅（附屬管委會使用空間、梯間）等十二項。,鋼筋混凝土造,112年4月24日,十五層,,
RPRNMLNLKIJGFEH48CC,31,17.86,共有部份,鋼筋混凝土造,82年7月5日,十二層,,
RPQNMLNLKIJGFEH38CC,,67.07,住家用,鋼筋混凝土造,113年7月9日,十五層,,
RPSNMLNLKIJGFEH58CC,30,66.00,住家用,鋼筋混凝土造,84年6月9日,十二層,,
RPQNMLNLKIJGFFH48CC,2,11.61,本共有部分之項目有：集合住宅（附屬梯間）、梯間、機房、水箱等四項。,鋼筋混凝土造,112年4月24日,十五層,,
RPQNMLNLKIJGFEH38CC,,34.41,共有部份,鋼筋混凝土造,113年7月9日,十五層,,
RPSNMLNLKIJGFEH58CC,30,15.49,停車空間,鋼筋混凝土造,84年6月9日,十二層,,
RPSNMLNLKIJGFEH58CC,30,11.94,共有部份,鋼筋混凝土造,84年6月9日,十二層,,
RPSNMLNLKIJGFEH58CC,30,11.91,共有部份,鋼筋混凝土造,84年6月9日,十二層,,
RPPNMLNLKIJGFEH28CC,2,65.72,工業社區（社區住宅）,鋼筋混凝土造,111年8月8日,五層,,
RPPNMLNLKIJGFEH28CC,2,17.67,共有部份,鋼筋混凝土造,111年8月8日,五層,,
RPPOMLNLKIJGFFH48CC,10,112.65,住家用,鋼筋混凝土造,104年6月9日,十五層,,
RPPOMLNLKIJGFFH48CC,10,110.49,共有部分之項目有：停車空間、防空避難室兼停車空間、公共服務空間、梯間、機械室、水箱等計六項,鋼筋混凝土造,104年6月9日,十五層,,
RPVNMLNLKIJGFFH98CC,17,47.32,住家用,鋼筋混凝土造,97年4月25日,十五層,,
RPVNMLNLKIJGFFH98CC,17,33.26,共有部份,鋼筋混凝土造,97年4月25日,,,
RPVNMLNLKIJGFFH98CC,17,13.48,共有部份,鋼筋混凝土造,97年4月25日,十五層,,
RPOOMLNLKIJGFFH38CC,10,63.34,住家用,鋼筋混凝土造,104年6月9日,十五層,,
RPOOMLNLKIJGFFH38CC,10,29.25,共有部分之項目有：停車空間、防空避難室兼停車空間、公共服務空間、梯間、機械室、水箱等計六項,鋼筋混凝土造,104年6月9日,十五層,,
RPRNMLNLKIJGFFH58CC,6,70.75,集合住宅,鋼筋混凝土造,107年11月2日,十四層,,
RPRNMLNLKIJGFFH58CC,6,52.45,共有部分之項目有：防空避難室兼停車空間、消防泵浦機房、污水機房、雨水回收機房、停車空間、機房、公共蓄水池、台電配電場所、垃圾集中室、電信室、緊急發電機房、景觀池機房、公共服務空間、管委會使用空間等計十四項。,鋼筋混凝土造,107年11月2日,十四層,,
RPRNMLNLKIJGFFH58CC,6,19.72,共有部分之項目有：蓄水池、梯廳、梯間、機房、機械室、水箱等計六項。,鋼筋混凝土造,107年11月2日,十四層,,
RPSNMLNLKIJGFFH68CC,10,134.96,住家用,鋼筋混凝土造,103年10月6日,十八層,,
RPVNMLNLKIJGFEH88CC,29,56.02,住家用,鋼筋混凝土造,84年9月1日,七層,,
RPWNMLNLKIJGFFH09CC,30,37.41,住家用,鋼筋混凝土造,84年4月18日,十六層,,
RPSNMLNLKIJGFFH68CC,10,27.55,共有部分之項目：管理委員會使用空間、電梯間、機械室、水箱、昇降機房、樓梯間等６項,鋼筋混凝土造,103年10月6日,十八層,,
RPVNMLNLKIJGFEH88CC,29,9.79,共有部份,鋼筋混凝土造,84年9月1日,七層,,
RPSNMLNLKIJGFFH68CC,10,32.50,共有部分之項目：梯廳等１項,鋼筋混凝土造,103年10月6日,十八層,,
RPWNMLNLKIJGFFH09CC,30,6.99,共有部份,鋼筋混凝土造,84年4月18日,十六層,,
RPTNMLNLKIJGFFH78CC,1,57.89,集合住宅,鋼筋混凝土造,112年8月18日,十四層,,
RPSNMLNLKIJGFFH68CC,10,.84,共有部分之項目：車道等１項,鋼筋混凝土造,103年10月6日,十八層,,
RPVNMLNLKIJGFEH88CC,29,6.55,共有部份,鋼筋混凝土造,84年9月1日,七層,,
RPWNMLNLKIJGFFH09CC,30,1.45,共有部份,鋼筋混凝土造,84年4月18日,十六層,,
RPSNMLNLKIJGFFH68CC,10,.01,共有部分之項目：梯間、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,103年10月6日,十八層,,
RPTNMLNLKIJGFFH78CC,1,27.28,本共有部分之項目有：防空避難室兼停車空間、消防泵浦室、蓄水池、雨水汙水機房、梯間、停車空間、發電機房、台電配電場所、電信室、垃圾冷藏室、集合住宅（附屬管委會使用空間、梯間、車道）、機械室、水箱等１５項。,鋼筋混凝土造,112年8月18日,十四層,,
RPSNMLNLKIJGFFH68CC,10,.13,辦公室,鋼筋混凝土造,103年10月6日,十八層,,
RPWNMLNLKIJGFFH09CC,30,6.42,共有部份,鋼筋混凝土造,84年4月18日,十六層,,
RPSNMLNLKIJGFFH68CC,10,.03,共有部分之項目：管理委員會使用空間、電梯間、機械室、水箱、昇降機房、樓梯間等６項,鋼筋混凝土造,103年10月6日,十八層,,
RPSNMLNLKIJGFFH68CC,10,8.97,共有部分之項目：車道等１項,鋼筋混凝土造,103年10月6日,十八層,,
RPSNMLNLKIJGFFH68CC,10,66.99,共有部分之項目：梯間、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,103年10月6日,十八層,,
RPUNMLNLKIJGFFH88CC,24,80.62,住家用,鋼筋混凝土造,89年8月17日,十層,,
RPUNMLNLKIJGFFH88CC,24,7.94,共有部份,鋼筋混凝土造,89年8月17日,十層,,
RPUNMLNLKIJGFFH88CC,24,1.12,共有部份,鋼筋混凝土造,89年8月17日,十層,,
RPUNMLNLKIJGFFH88CC,24,21.46,共有部份,鋼筋混凝土造,89年8月17日,十層,,
RPXNMLNLKIJGFFH56CC,28,79.17,住家用,鋼筋混凝土造,85年8月3日,十七層,,
RPXNMLNLKIJGFFH56CC,28,14.96,共有部份,鋼筋混凝土造,85年8月3日,十七層,,
RPXNMLNLKIJGFFH56CC,28,6.66,共有部份,鋼筋混凝土造,85年8月3日,十七層,,
RPQOMLNLKIJGFFH58CC,2,58.51,集合住宅,鋼筋混凝土造,111年7月5日,十層,,
RPQOMLNLKIJGFFH58CC,2,50.58,本共有部分之項目有：停車空間、蓄水池、消防泵浦室、汙水機房、梯間、防空避難室兼停車空間、台電配電場所、電信室、發電機室、集合住宅（附屬管委會使用空間、梯間）等十一項。,鋼筋混凝土造,111年7月5日,十層,,
RPQOMLNLKIJGFFH58CC,2,11.19,集合住宅（附屬梯間）、梯間、機房、水箱等四項。,鋼筋混凝土造,111年7月5日,十層,,
RPVOMLNLKIJGFFH09CC,50,43.77,住家用,木石磚造（磚石造）,64年1月15日,一層,,
RPROMLNLKIJGFFH68CC,15,74.39,住家用,鋼筋混凝土造,98年10月16日,十五層,,
RPROMLNLKIJGFFH68CC,15,46.17,本共有部份之項目有：防空避難室、停車空間、設備空間、公共設施、守衛室及頂蓋型廣場式開放空間等６項。,鋼筋混凝土造,98年10月16日,十五層,,
RPROMLNLKIJGFFH68CC,15,14.01,本共有部分之項目有：梯間、機械室及水箱等３項,鋼筋混凝土造,98年10月16日,十五層,,
RPXOMLNLKIJGFFH66CC,17,66.06,住家用,鋼筋混凝土造,96年6月22日,九層,,
RPXOMLNLKIJGFFH66CC,17,14.94,共有部份,鋼筋混凝土造,96年6月22日,九層,,
RPXOMLNLKIJGFFH66CC,17,13.42,共有部份,鋼筋混凝土造,96年6月22日,九層,,
RPOPMLNLKIJGFFH48CC,26,96.78,住家用,鋼骨鋼筋混凝土造,87年7月29日,十八層,,
RPOPMLNLKIJGFFH48CC,26,14.12,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十八層,,
RPOPMLNLKIJGFFH48CC,26,35.48,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,,
RPOPMLNLKIJGFFH48CC,26,9.00,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,,
RPWOMLNLKIJGFFH56CC,17,47.32,住家用,鋼筋混凝土造,97年4月25日,十五層,,
RPWOMLNLKIJGFFH56CC,17,37.41,共有部份,鋼筋混凝土造,97年4月25日,,,
RPWOMLNLKIJGFFH56CC,17,13.48,共有部份,鋼筋混凝土造,97年4月25日,十五層,,
RPSOMLNLKIJGFFH78CC,10,63.33,住家用,鋼筋混凝土造,103年6月23日,十五層,,
RPSOMLNLKIJGFFH78CC,10,43.62,共有部分之項目有：防空避難室兼停車空間、消防泵浦室、汙水及雨水回收機房、蓄水池、梯間、停車空間、電信室、台電配電場所、發電機室、垃圾暫存區、開放空間、管委會使用空間、管理空間等計十三項。,鋼筋混凝土造,103年6月23日,十五層,,
RPPPMLNLKIJGFFH58CC,6,102.01,集合住宅,鋼筋混凝土造,108年6月14日,十五層,,
RPPPMLNLKIJGFFH58CC,6,80.60,共有部分之項目計有：防空避難室兼停車空間、停車空間、辦公室、管委會使用空間、梯間、機械室、水箱等計七項,鋼筋混凝土造,108年6月14日,十五層,,
RPSOMLNLKIJGFFH78CC,10,12.89,共有部分之項目有：梯間、機房、水箱等計三項,鋼筋混凝土造,103年6月23日,十五層,,
RPTOMLNLKIJGFFH88CC,2,83.03,集合住宅,鋼筋混凝土造,112年5月3日,七層,,
RPTOMLNLKIJGFFH88CC,2,76.62,本建物共有部分項目：消防幫浦室、機房、蓄水池、停車空間、梯間、垃圾處理室、發電機室、電信室、台電配電場所、防空避難室兼停車空間、集合住宅（附屬管委會使用空間）、集合住宅（附屬停車空間、梯間）、集合住宅（附屬梯間）、機械室、水箱等項。,鋼筋混凝土造,112年5月3日,十層,,
RPPNMLNLKIJGFGH48CC,8,51.56,住家用,鋼筋混凝土造,105年7月6日,五層,,
RPPNMLNLKIJGFGH48CC,8,28.42,共有部份,鋼筋混凝土造,105年7月6日,五層,,
RPQNMLNLKIJGFGH58CC,21,40.72,住家用,鋼筋混凝土造,93年2月5日,十四層,,
RPQNMLNLKIJGFGH58CC,21,13.43,共有部份,鋼筋混凝土造,93年2月5日,十四層,,
RPSPMLNLKIJGFFH88CC,30,94.19,住家用,鋼筋混凝土造,83年9月26日,五層,,
RPSPMLNLKIJGFFH88CC,30,5.33,共有部份,鋼筋混凝土造,83年9月26日,五層,,
RPTPMLNLKIJGFFH98CC,46,17.12,住家用,加強磚造,68年1月20日,二層,,
RPRPMLNLKIJGFFH78CC,11,114.60,住家用,鋼筋混凝土造,102年10月21日,十三層,,
RPRPMLNLKIJGFFH78CC,11,19.17,共有部分之項目有：梯間、機房、水箱等計三項,鋼筋混凝土造,102年10月21日,十三層,,
RPRPMLNLKIJGFFH78CC,11,56.12,共有部分項目計有：防空避難室兼停車空間、消防泵浦室、發電機室、污水及雨水回收機房、蓄水池、停車空間、電信室、梯間、台電配電場所、水景機房、垃圾暫存區、公共服務空間、開放空間等計十三項,鋼筋混凝土造,102年10月21日,十四層,,
RPUPMLNLKIJGFFH09CC,11,64.92,住家用,鋼筋混凝土造,103年5月26日,十二層,,
RPUPMLNLKIJGFFH09CC,11,38.27,共有部分項目計有：停車空間、發電機室、消防泵浦室、污水機房、蓄水池、梯間、台電配電場所、電信室、設備空間、垃圾暫存室、公共服務空間、開放空間,鋼筋混凝土造,103年5月26日,十三層,,
RPUPMLNLKIJGFFH09CC,11,12.31,共有部分項目計有：梯間、水箱、機房,鋼筋混凝土造,103年5月26日,十三層,,
RPQPMLNLKIJGFFH68CC,5,62.31,集合住宅,鋼筋混凝土造,108年12月19日,十三層,,
RPQPMLNLKIJGFFH68CC,5,67.26,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬公共服務空間）、樓梯間、水箱、機械室等計六項。,鋼筋混凝土造,108年12月19日,十三層,,
RPSNMLNLKIJGFGH78CC,46,53.76,住宅,磚造,68年3月21日,一層,,
RPXPMLNLKIJGFFH76CC,5,98.33,集合住宅,鋼筋混凝土造,108年9月2日,十四層,,
RPXPMLNLKIJGFFH76CC,5,82.46,本共有部分之項目有大廳、管委會使用空間、樓梯間、電梯機房、水箱、停車空間、防空避難室兼停車空間等７項。,鋼筋混凝土造,108年9月2日,十四層,,
RPWPMLNLKIJGFFH66CC,9,109.71,住家用,鋼筋混凝土造,104年9月30日,十三層,,
RPRNMLNLKIJGFGH68CC,,61.66,集合住宅,鋼筋混凝土造,113年7月3日,九層,,
RPWPMLNLKIJGFFH66CC,9,75.82,共有部分之項目有：防空避難室兼停車空間、機械室、水箱、停車空間、管委會使用空間、公共服務空間、樓電梯間、水塔等計八項。,鋼筋混凝土造,104年9月30日,十三層,,
RPRNMLNLKIJGFGH68CC,,52.95,集合住宅（附屬管委會使用空間、停車空間）、樓梯間、機械室、水箱、防空避難室兼停車空間等６項,鋼筋混凝土造,113年7月3日,九層,,
