鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路一段１３８巷５５之１３號,89.05,農,,,1110718,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110613,198.4,3,2,4,有,無,12050000,60736,,0.0,0,,RPUPMLPLQHHGFAU67DA,182.98,0.0,15.42,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛八街８９號三樓之十一,17.17,住,,,1110726,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810422,59.8,2,1,1,有,有,3800000,63545,,0.0,0,其他增建；,RPPNMLTLQHHGFAU37DA,44.77,0.0,7.38,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市建華路８３巷７號,97.0,住,,,1110708,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940329,185.36,4,2,5,有,無,10000000,53949,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTLQHHGFAU08DA,164.05,0.0,21.31,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉海岸路２８３號,120.0,,鄉村區,乙種建築用地,1110714,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700626,188.93,6,2,3,有,無,9600000,50812,,0.0,0,其他增建；,RPVOMLTLQHHGFAU08DA,188.93,0.0,0.0,無,
光復鄉,土地,溪州段708地號,2500.0,,特定農業區,農牧用地,1110707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,1000,,0.0,0,,RPPNMLNLQHHGFBU86DA,0.0,0.0,0.0,無,
光復鄉,土地,溪州段708-2地號,2719.24,,特定農業區,農牧用地,1110707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,993,,0.0,0,,RPRNMLNLQHHGFBU07DA,0.0,0.0,0.0,無,
鳳林鎮,土地,鳳仁段675地號,14.0,都市：其他:住宅區,,,1110725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,210000,15000,,0.0,0,畸零地或有合併使用效益；,RPQNMLTLQHHGFBU57DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路３號六樓之八,5.18,商,,,1110723,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820622,28.450000000000003,1,0,1,有,有,1450000,50967,,0.0,0,陽台外推；,RPUNMLMLQHHGFAU17DA,16.89,0.0,3.43,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市公正街３７號九樓之十,6.28,商,,,1110727,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830630,45.56,1,1,1,有,有,2350000,51580,,0.0,0,,RPRNMLRKQHHGFAU27DA,27.97,0.0,4.54,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街５２號四樓之十二號,23.8,住,,,1110728,土地1建物1車位0,四層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土、木造,0851101,115.80000000000001,3,2,2,有,有,4000000,34542,,0.0,0,,RPXPMLRKQHHGFAU08DA,73.87,0.0,0.0,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６號四樓之一,34.59,,特定農業區,甲種建築用地,1110709,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,87.43,2,2,2,有,無,4450000,50898,,0.0,0,,RPQNMLQLPHHGFAU07DA,71.42,0.0,3.75,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６號五樓之五,34.59,,特定農業區,甲種建築用地,1110720,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,87.43,2,2,2,有,無,4380000,50097,,0.0,0,,RPPPMLPLPHHGFAU07DA,71.42,0.0,3.75,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６號四樓之一,49.13,,特定農業區,甲種建築用地,1110701,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,128.82999999999998,3,2,2,有,無,6300000,48902,,0.0,0,,RPQPMLPLPHHGFAU17DA,100.72,0.0,9.91,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市南京街８６號五樓之一,19.3,住,,,1110628,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110615,68.2,1,1,1,有,無,5800000,85044,,0.0,0,,RPXNMLPKQHHGFAU67DA,36.62,0.0,13.59,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路３６２號十樓之七,6.11,商,,,1110619,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830315,69.24000000000001,2,1,1,有,有,4250000,61381,,0.0,0,,RPVNMLSKQHHGFAU77DA,47.32,0.0,7.74,有,039
玉里鎮,土地,滿自然段962地號,1978.03,,山坡地保育區,農牧用地,1110618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,809,,0.0,0,,RPQNMLKKQHHGFCU66DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６之７號,29.08,,特定農業區,甲種建築用地,1110628,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,70.27,2,1,2,有,無,3770000,53650,,0.0,0,,RPROMLMKQHHGFAU86DA,60.11,0.0,0.0,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６號二樓之七,28.94,,特定農業區,甲種建築用地,1110628,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,73.75,2,1,2,有,無,3700000,50169,,0.0,0,,RPWPMLQLPHHGFAU87DA,59.76,0.0,3.66,有,
壽豐鄉,土地,忠孝段341-15地號,355.5,農,,,1110629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,4360,,0.0,0,,RPRNMLLJPHHGFAU09DA,0.0,0.0,0.0,無,
花蓮市,土地,民心段526-55地號,1488.42,,,,1110606,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23850000,16024,,0.0,0,,RPQPMLTJQHHGFAU47DA,0.0,0.0,0.0,無,040
富里鄉,土地,富南段954地號,211.27,,山坡地保育區,丙種建築用地,1110615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,1893,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLMLQHHGFCU07DA,0.0,0.0,0.0,無,
富里鄉,房地(土地+建物),花蓮縣富里鄉中山路６６號,102.86,都市：其他:住宅區,,,1110615,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710413,106.93,3,1,2,有,無,500000,4676,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPTNMLMLQHHGFCU27DA,106.93,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明義七街１４５巷４６弄１７號,91.47,,鄉村區,乙種建築用地,1110619,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680427,94.12,4,3,2,有,無,4500000,47811,,0.0,0,其他增建；,RPQPMLPKQHHGFAU17DA,94.12,0.0,0.0,無,
