鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
平鎮區,建物,桃園市平鎮區中豐路南勢二段４７０號四樓,0.0,住,,,1110623,土地0建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060613,114.71,3,1,1,有,有,有,15000,131,坡道平面,43.53,0,社會住宅,RPTNMLTLPHHGFGH07CC
平鎮區,建物,桃園市平鎮區大昌路５７巷４７號４樓,0.0,工,,,1110621,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),廠房、辦公室、宿舍,鋼筋混凝土造,0821202,110.91,4,2,2,有,無,有,11000,99,,0.0,0,社會住宅,RPUNMLTLPHHGFGH17CC
龜山區,建物,桃園市龜山區萬壽路二段１２０６之１０號２樓５號,0.0,商,,,1110715,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700620,45.76,2,1,1,有,無,有,11000,240,,0.0,0,社會住宅,RPPNMLTLPHHGFHH76CC
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２５９號１０樓之１,16.97,住,,,1110709,土地1建物1車位1,見其他登記事項,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100812,128.57,3,2,2,有,無,有,27307,212,坡道平面,24.61,0,,RPQNMLTLPHHGFHH86CC
龜山區,房地(土地+建物)+車位,桃園市龜山區文達路３２２號,11.72,住,,,1110622,土地1建物1車位1,一層,15,店面(店鋪),日用品零售業兼一般零售業兼一般服務業、集合住宅,鋼筋混凝土造,1101028,91.11,0,0,1,有,無,有,32000,351,坡道平面,26.47,0,,RPRNMLTLPHHGFHH96CC
龜山區,建物,桃園市龜山區文青路１７３號２１樓之５,0.0,住,,,1110701,土地0建物1車位1,二十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040814,174.5,3,1,2,有,無,有,22500,141,坡道平面,32.44,2500,社會住宅管理費另計＄2500,RPTNMLTLPHHGFHH17CC
龍潭區,建物,桃園市龍潭區龍安二街９號,0.0,,鄉村區,乙種建築用地,1110714,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0701126,83.68,2,1,1,有,無,有,16000,191,,0.0,0,社會住宅,RPPNMLKMPHHGFCH08CC
平鎮區,建物,桃園市平鎮區文化街２６１號六樓,0.0,住,,,1110630,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820723,122.58,4,1,2,有,有,有,12200,100,,0.0,0,社會住宅 管理費另計1300元承租人自行繳納,RPPNMLKMPHHGFGH48CC
八德區,建物,桃園市八德區長興路４９３巷４３號,0.0,,鄉村區,乙種建築用地,1110719,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0811106,144.77,4,2,3,有,無,有,15000,104,,0.0,0,社會住宅,RPSNMLKMPHHGFFH68CC
八德區,建物,桃園市八德區永安街２５巷１之２號,0.0,住,,,1110719,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670725,71.16,3,2,1,有,無,有,11000,155,,0.0,0,社會住宅,RPTNMLKMPHHGFFH78CC
八德區,建物,桃園市八德區豐德路２９８號７樓之６,0.0,住,,,1110704,土地0建物1車位1,七層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071102,141.17000000000002,3,2,1,有,有,有,17900,174,坡道平面,40.56,400,社會住宅 管理費另計1000元,RPUNMLKMPHHGFFH88CC
八德區,建物,桃園市八德區廣興五街１０３號十二樓,0.0,住,,,1110709,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,125.85,2,1,1,有,有,有,14700,144,坡道平面,35.26,1700,社會住宅 管理費另計1800元,RPVNMLKMPHHGFFH98CC
蘆竹區,建物,桃園市蘆竹區大興十一街１７３號,0.0,住,,,1110712,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850815,212.19,5,3,2,有,無,有,24000,113,,0.0,0,社會住宅,RPPNMLKMPHHGFEH28CC
蘆竹區,建物,桃園市蘆竹區大新一街１２６號六樓,0.0,住,,,1110715,土地0建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010303,164.98000000000002,3,3,2,有,有,有,20000,136,坡道平面,33.06,2000,社會住宅 管理費另計1100元,RPQNMLKMPHHGFEH38CC
蘆竹區,建物,桃園市蘆竹區南山路一段７１號１２樓之１１,0.0,住,,,1110708,土地0建物1車位0,十二層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840811,27.509999999999998,1,0,1,有,有,有,6600,240,,0.0,0,社會住宅 管理費另計400元,RPRNMLKMPHHGFEH48CC
蘆竹區,建物,桃園市蘆竹區興中街１００巷１號１０樓之１３,0.0,商,,,1110714,土地0建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940304,109.5,2,1,1,有,有,有,15000,165,坡道平面,24.56,1000,社會住宅 管理費另計1700元,RPSNMLKMPHHGFEH58CC
蘆竹區,建物,桃園市蘆竹區南福街６１號２樓之３,0.0,住,,,1110626,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890405,121.44,3,2,1,有,有,有,16700,138,,0.0,0,社會住宅 管理費另計1800元,RPTNMLKMPHHGFEH68CC
蘆竹區,建物,桃園市蘆竹區中興五街４１之２號１０樓,0.0,住,,,1110623,土地0建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,175.22,3,2,2,有,有,有,19500,112,坡道平面,22.8,2500,社會住宅 管理費另計2500元,RPUNMLKMPHHGFEH78CC
桃園區,建物,桃園市桃園區桃園市桃園區國際路一段９８巷５２號二樓之３,0.0,住,,,1110718,土地0建物1車位0,二層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840120,92.81,0,0,0,無,有,有,7000,75,,0.0,0,社會住宅 管理費另計200元,RPPNMLKMPHHGFAH87CC
桃園區,建物,桃園市桃園區和平路１號九樓之３,0.0,商,,,1110718,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0821228,76.52000000000001,3,1,1,有,有,有,10500,137,,0.0,0,社會住宅 管理費另計500元,RPQNMLKMPHHGFAH97CC
桃園區,建物,桃園市桃園區民生路８６號５樓之７,0.0,商,,,1110709,土地0建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860529,30.869999999999997,1,0,1,有,無,有,6200,201,,0.0,0,社會住宅,RPRNMLKMPHHGFAH08CC
桃園區,建物,桃園市桃園區民生路８６號５樓之５,0.0,商,,,1110715,土地0建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860529,25.71,1,0,1,有,無,有,6200,241,,0.0,0,社會住宅,RPSNMLKMPHHGFAH18CC
桃園區,建物,桃園市桃園區民生路８６號３樓之５,0.0,商,,,1110710,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860529,26.619999999999997,1,0,1,有,無,有,6000,225,,0.0,0,社會住宅,RPTNMLKMPHHGFAH28CC
桃園區,建物,桃園市桃園區永安路８０號十三樓,0.0,商,,,1110714,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080528,120.38999999999999,2,1,1,有,有,有,18500,156,坡道平面,21.23,3000,社會住宅 管理費另計1500元,RPUNMLKMPHHGFAH38CC
桃園區,建物,桃園市桃園區和平路１號９樓之２,0.0,商,,,1110709,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0821228,78.16,3,1,1,有,有,有,10500,134,,0.0,0,社會住宅 管理費另計500元,RPVNMLKMPHHGFAH48CC
桃園區,建物,桃園市桃園區德華街９６號２樓,0.0,住,,,1110714,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860815,106.46000000000001,3,2,2,有,有,有,15000,141,,0.0,0,社會住宅 管理費另計1000元,RPWNMLKMPHHGFAH58CC
桃園區,建物,桃園市桃園區永安北路４１６號５樓之５,0.0,住,,,1110711,土地0建物1車位0,五層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860221,58.849999999999994,1,0,1,有,有,有,11000,187,,0.0,0,社會住宅,RPXNMLKMPHHGFAH68CC
桃園區,建物,桃園市桃園區莊一街３號３樓,0.0,住,,,1110714,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891006,152.73,4,2,2,有,有,有,25000,164,,0.0,0,社會住宅,RPOOMLKMPHHGFAH87CC
桃園區,建物,桃園市桃園區復興路８３號十一樓之２６,0.0,商,,,1110704,土地0建物1車位0,十一層,12,套房(1房1廳1衛),套房．辦公室,鋼筋混凝土造,0691007,32.65,1,0,1,有,無,有,7500,230,,0.0,0,社會住宅,RPPOMLKMPHHGFAH97CC
桃園區,建物,桃園市桃園區吉安一街１９３號１７樓,0.0,住,,,1110630,土地0建物1車位1,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,106.37,1,2,1,有,有,有,18900,209,坡道平面,27.25,2400,社會住宅 管理費另計2100元承租人自行繳納,RPQOMLKMPHHGFAH08CC
桃園區,建物,桃園市桃園區龍城六街３２號４樓,0.0,住,,,1110706,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950308,136.86,3,2,2,有,有,有,10000,73,,0.0,0,社會住宅,RPROMLKMPHHGFAH18CC
桃園區,建物,桃園市桃園區民有五街２６３號三樓之１,0.0,住,,,1110627,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860918,105.14,3,2,1,有,有,有,17000,219,坡道平面,36.5,2000,社會住宅 管理費另計800元,RPSOMLKMPHHGFAH28CC
中壢區,建物,桃園市中壢區百韜一街２１號４樓之４,0.0,住,,,1110708,土地0建物1車位0,四層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840111,26.41,1,0,1,有,有,有,6000,227,,0.0,0,社會住宅,RPQNMLKMPHHGFBH08CC
中壢區,建物,桃園市中壢區中園路２２號１１樓之１８,0.0,住,,,1110716,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960301,85.25,2,1,1,有,有,有,8000,94,,0.0,0,社會住宅 管理費另計1000元,RPRNMLKMPHHGFBH18CC
中壢區,建物,桃園市中壢區實踐路２２５號８樓之４８,0.0,住,,,1110630,土地0建物1車位0,八層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930410,29.339999999999996,1,1,1,有,無,有,5500,187,,0.0,0,社會住宅,RPSNMLKMPHHGFBH28CC
桃園區,建物,桃園市桃園區幸福路３８號八樓,0.0,商,,,1110720,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091230,92.65,2,2,1,有,有,有,15000,162,,0.0,0,社會住宅，由承租人自付水電等費用。,RPPNMLLMPHHGFAH97CC
蘆竹區,建物,桃園市蘆竹區南昌路１３６號七樓之２,0.0,住,,,1110708,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890417,76.46000000000001,2,2,1,有,有,有,15000,196,,0.0,0,社會住宅，由承租人自付水電等費用。,RPPNMLLMPHHGFEH38CC
八德區,建物,桃園市八德區福德二街３５之２號,0.0,,一般農業區,甲種建築用地,1110722,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730110,100.32,3,1,1,有,無,有,12500,125,,0.0,0,社會住宅，由承租人自付水電等費用。,RPQNMLLMPHHGFFH58CC
