鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大里區,建物,臺中市大里區永大街２０１巷５０弄８號,0.0,住,,,1110630,土地0建物1車位0,全,3,透天厝,住房　停車空間,鋼筋混凝土造,0881119,172.41,4,3,3,有,無,有,25000,145,,0.0,0,租金含管理費。,RPXNMLLLPHHGFIB88CC
大肚區,房地(土地+建物),臺中市大肚區沙田路二段１３２巷１弄１９號,93.65,,鄉村區,乙種建築用地,1110705,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0691229,88.9,4,1,2,有,無,有,22000,247,,0.0,0,,RPSNMLLLPHHGFKB58CC
太平區,房地(土地+建物),臺中市太平區東方二街１８巷１１弄１１號,72.08,,山坡地保育區,丙種建築用地,1110704,土地1建物1車位0,全,4,透天厝,住宅、梯間,鋼筋混凝土造,0861103,156.62,4,2,3,有,無,有,24000,153,,0.0,0,此為社會住宅包租代管,RPVNMLMLPHHGFJB88CC
烏日區,房地(土地+建物),臺中市烏日區中山路二段４５３號,23.52,住,,,1110629,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0660105,108.36,4,2,3,有,無,有,15000,138,,0.0,0,,RPWNMLMLPHHGFIB88CC
霧峰區,房地(土地+建物),臺中市霧峰區中正路７６９巷１５號八樓,15.82,商,,,1110720,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0821108,148.52,4,2,2,有,有,有,16000,108,,0.0,0,,RPPOMLMLPHHGFIB28CC
大里區,房地(土地+建物),臺中市大里區長興一街６號五樓之６,18.5,商,,,1110713,土地1建物1車位0,五層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071106,162.32,3,2,2,有,有,有,10000,62,,0.0,0,,RPSOMLMLPHHGFIB58CC
大里區,房地(土地+建物),臺中市大里區益民路二段２９１之８號三樓,10.65,住,,,1110701,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0840410,93.22,3,2,2,有,有,有,17000,182,,0.0,0,,RPVOMLMLPHHGFIB88CC
梧棲區,房地(土地+建物),臺中市梧棲區仁美街２５５巷６５號３樓,27.38,住,,,1110623,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0720203,82.30000000000001,3,1,2,有,無,有,12600,153,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPQNMLMLPHHGFFB97CC
清水區,房地(土地+建物)+車位,臺中市清水區港新三路３０號九樓之６,17.08,商,,,1110705,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070926,158.42000000000002,3,2,2,有,有,有,16910,119,坡道平面,32.26,1910,社會住宅包租代管公會版3期,RPRNMLMLPHHGFFB08CC
清水區,房地(土地+建物),臺中市清水區鰲峰路６２１號二樓之６,726.0,住,,,1110714,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1091023,38.47,2,2,1,有,有,有,15000,390,,0.0,0,,RPTOMLMLPHHGFFB38CC
清水區,房地(土地+建物),臺中市清水區文化路１７２號,77.28,住,,,1110713,土地1建物0車位0,二層,4,套房(1房1廳1衛),人行道、店舖、住宅、机電設備室、梯間,鋼筋混凝土造,0900629,10.0,1,1,1,有,無,有,4000,400,,0.0,0,,RPUOMLMLPHHGFFB48CC
清水區,房地(土地+建物),臺中市清水區民有路２２７巷３號,137.47,住,,,1110714,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0870625,138.51,4,3,5,有,無,無,35000,253,,0.0,0,,RPVOMLMLPHHGFFB58CC
梧棲區,房地(土地+建物),臺中市梧棲區四維路７１巷２號九樓之５,12.36,商,,,1110630,土地1建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820627,105.73,2,1,1,有,有,有,13400,127,,0.0,0,社會住宅包租代管公會版3期,RPPPMLMLPHHGFFB08CC
南屯區,房地(土地+建物),臺中市南屯區河南路四段４４９號,136.46,住,,,1110721,土地1建物1車位0,一層,4,店面(店鋪),停車空間、辦公室、店舖、梯間、住宅,鋼筋混凝土造,0870707,75.27,0,0,0,無,無,有,38000,505,,0.0,0,,RPWNMLMLPHHGFCB28CC
西屯區,房地(土地+建物),臺中市西屯區上安路６０之６號１３樓之１,6.9,住,,,1110623,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,57.76,1,1,1,有,有,有,17000,294,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPXNMLMLPHHGFCB38CC
西屯區,建物,臺中市西屯區福聯街４５號３樓之２０,0.0,住,,,1110720,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,24.740000000000002,1,0,1,有,有,有,5800,234,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPOOMLMLPHHGFCB57CC
西屯區,房地(土地+建物),臺中市西屯區櫻城二街８號四樓之１３,3.94,住,,,1110720,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840424,22.689999999999998,1,0,1,有,有,有,7500,331,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPPOMLMLPHHGFCB67CC
西屯區,房地(土地+建物),臺中市西屯區櫻城三街２１號６樓之１２,4.5,住,,,1110719,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840426,20.72,1,0,1,有,有,有,5500,265,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPROMLMLPHHGFCB87CC
西屯區,房地(土地+建物),臺中市西屯區福聯街１５巷９號七樓之２,4.61,住,,,1110721,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,25.869999999999997,1,0,1,有,有,有,5500,213,,0.0,0,社會住宅包租代管公會版3期,RPWOMLMLPHHGFCB38CC
北區,房地(土地+建物),臺中市北區中清路一段６０２號六樓之１０,34.28,住,,,1110701,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870704,21.58,1,0,1,有,有,有,8000,371,,0.0,0,社會住宅包租代管公會版3期,RPVNMLMLPHHGFBB08CC
北屯區,房地(土地+建物),臺中市北屯區東山路一段２２０之１６號十六樓,20.02,住,,,1110701,土地1建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810519,183.09,3,2,2,有,有,有,20000,109,,0.0,0,社會住宅包租代管公會版3期,RPWNMLMLPHHGFBB18CC
北區,房地(土地+建物),臺中市北區北平路二段２８之６號,41.32,住,,,1110701,土地1建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781103,145.13,3,2,2,有,有,有,19500,134,,0.0,0,社會住宅包租代管公會版3期,RPXNMLMLPHHGFBB28CC
北區,房地(土地+建物)+車位,臺中市北區文昌東二路８１號７樓,292.0,住,,,1110715,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0890117,707.47,3,2,3,有,無,有,25000,35,升降機械,0.0,0,,RPTOMLMLPHHGFBB97CC
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段１２１６號９樓之７,26.35,住,,,1110624,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091225,129.24,3,2,2,有,有,有,16200,125,坡道平面,0.0,0,社會住宅包租代管案件租金市價打9折。,RPUOMLMLPHHGFBB08CC
北區,房地(土地+建物),臺中市北區健行路４４３號１４樓之１１,8.61,住,,,1110716,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,39.13,1,0,1,有,有,有,7700,197,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPWOMLMLPHHGFBB28CC
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段５１巷５４號,10.44,商,,,1110703,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830330,36.88,0,0,0,無,無,有,12000,325,,0.0,0,,RPOPMLMLPHHGFBB57CC
北屯區,房地(土地+建物),臺中市北屯區大連路三段１８７號,13.72,商,,,1110707,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830330,78.47,0,0,0,無,有,有,18000,229,,0.0,0,,RPQPMLMLPHHGFBB77CC
北區,房地(土地+建物)+車位,臺中市北區進化路５７０巷１３號８樓,34.84,住,,,1110720,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821230,146.86,3,2,2,有,有,有,23000,192,坡道平面,37.74,2000,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPRPMLMLPHHGFBB87CC
北屯區,房地(土地+建物),臺中市北屯區崇德路三段１４６、１４８號,479.95,住,,,1110713,土地3建物2車位0,全,4,透天厝,人行道．停車空間．辦公室．住房,鋼筋混凝土造,0940322,889.3,10,3,7,有,無,有,180000,202,,0.0,0,,RPSPMLMLPHHGFBB97CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路三段２８３號,299.0,住,,,1110720,土地2建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0721220,209.22,3,2,3,有,無,有,28000,134,,0.0,0,,RPUPMLMLPHHGFBB18CC
北屯區,房地(土地+建物),臺中市北屯區軍福十三路２００號十四樓之５,15.92,商,,,1110720,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050822,154.41,2,2,1,有,有,有,25000,162,,0.0,0,社會住宅包租代管公會版3期,RPXPMLMLPHHGFBB48CC
北區,房地(土地+建物),臺中市北區英才路３９６號１１樓之２C室,47.92,住,,,1110627,土地1建物1車位0,十一層,12,辦公商業大樓,商業用,鋼筋混凝土造,0780701,125.63,0,0,0,無,有,無,36409,290,,0.0,0,,RPSQMLMLPHHGFBB08CC
北區,房地(土地+建物),臺中市北區三民路三段２６５號１３樓之７,9.83,住,,,1110712,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910322,77.7,2,2,1,有,無,有,16000,206,,0.0,0,社會住宅包租代管公會版3期,RPTQMLMLPHHGFBB18CC
北屯區,房地(土地+建物),臺中市北屯區軍榮街３５２號,68.39,住,,,1110716,土地1建物1車位0,全,5,透天厝,住房，停車空間,鋼筋混凝土造,0950125,181.26,4,2,3,有,有,有,28000,154,,0.0,0,社會住宅包租代管公會版3期,RPUQMLMLPHHGFBB28CC
北區,房地(土地+建物),臺中市北區華富街８２巷３１弄７之４號,24.26,住,,,1110701,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681004,77.19,3,2,1,有,無,有,12000,155,,0.0,0,社會住宅包租代管公會版。,RPPRMLMLPHHGFBB87CC
北區,房地(土地+建物),臺中市北區中清路一段６０２號六樓之７,34.28,住,,,1110716,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870704,41.480000000000004,1,0,1,有,有,有,12000,289,,0.0,0,社會住宅包租代管公會版3期,RPQRMLMLPHHGFBB97CC
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路一段６２９號１８樓之１,57.53,商,,,1110630,土地1建物1車位2,十八層,22,辦公商業大樓,商業用,鋼筋混凝土造,0800627,703.06,0,0,0,無,有,無,83000,118,坡道平面,0.0,0,第三年每月租金為新台幣87150元,RPSRMLMLPHHGFBB18CC
北屯區,建物,臺中市北屯區文心路四段６３７號１６樓之１　　,0.0,商,,,1110703,土地0建物1車位2,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860416,163.67000000000002,4,2,2,有,有,有,22000,134,坡道平面,31.41,0,,RPURMLMLPHHGFBB38CC
北屯區,房地(土地+建物),臺中市北屯區崇德五路１０１號,101.0,住,,,1110713,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0740515,138.57,4,3,4,有,無,有,36000,260,,0.0,0,,RPOSMLMLPHHGFBB87CC
北屯區,房地(土地+建物),臺中市北屯區中清路二段１２５０巷１５８弄２８號５樓,25.67,住,,,1110702,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830930,130.74,3,2,2,有,有,有,12500,96,,0.0,0,此為社會住宅包租代管,RPPSMLMLPHHGFBB97CC
北區,建物,臺中市北區文祥街１２８號八樓之７,0.0,住,,,1110713,土地0建物1車位1,八層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110110,102.77,2,2,2,有,有,有,25000,243,坡道機械,16.88,0,租金含管理費。,RPPNMLNLPHHGFBB57CC
北屯區,建物,臺中市北屯區大連北街１號４樓,0.0,住,,,1110624,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810817,128.61,2,1,2,有,有,有,19000,148,,0.0,0,社宅案件,RPQNMLNLPHHGFBB67CC
北屯區,建物,臺中市北屯區文心路四段８２１號８樓之３,0.0,商,,,1110625,土地0建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,30.39,1,0,1,有,有,有,6500,214,,0.0,0,社宅案件,RPRNMLNLPHHGFBB77CC
西屯區,建物,臺中市西屯區福瑞街７３號８樓之２,0.0,住,,,1110625,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830825,107.69,3,2,2,有,無,有,20000,186,坡道平面,0.0,3000,社宅案件,RPPNMLNLPHHGFCB67CC
沙鹿區,建物,臺中市沙鹿區文昌街１５１巷９號,62.35,住,,,1110625,土地0建物1車位0,全,2,透天厝,住商用,加強磚造、水泥平頂、水泥地床,0640525,91.6,3,2,1,有,無,有,7000,76,,0.0,0,社宅案件,RPSNMLNLPHHGFFB28CC
外埔區,建物,臺中市外埔區甲東路３６巷５１弄７３號６樓,0.0,,鄉村區,乙種建築用地,1110627,土地0建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830826,128.02,3,1,2,有,有,有,13000,102,坡道機械,0.0,0,,RPPNMLOLPHHGFEB97CC
大雅區,房地(土地+建物),臺中市大雅區神林南路１８０巷３６號十樓之１,14.96,商,,,1110723,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040604,98.05000000000001,2,1,1,有,有,有,21000,214,,0.0,0,不含車位,RPSOMLPLPHHGFHB78CC
后里區,建物,臺中市后里區公安路１４５巷２８號３樓３０７室,0.0,住,,,1110702,土地0建物0車位1,三層,4,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1110301,24.91,1,0,1,有,無,有,11000,442,一樓平面,0.0,0,本租賃標的未計入共有部分之分算面積,RPOOMLPLPHHGFDB97CC
后里區,建物,臺中市后里區公安路１４５巷２８號４樓R０５室,0.0,住,,,1110714,土地0建物0車位1,四層,4,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1110301,24.91,1,0,1,有,無,有,11000,442,一樓平面,0.0,0,本租賃標的未計入共有部分之分算面積,RPPOMLPLPHHGFDB08CC
豐原區,建物,臺中市豐原區圓環東路５９６之１號１９樓之２,12.35,住,,,1110719,土地0建物1車位0,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940429,127.07,3,2,2,有,有,無,20000,157,,0.0,0,含大樓管理費，退租時，需恢復原狀，不可留傢俱。,RPQOMLPLPHHGFDB18CC
西屯區,房地(土地+建物),臺中市西屯區西屯區何厝街５１號,7.49,住,,,1110704,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),人行道、店房、住房、避難室,ＲＣ造,0661104,16.52,1,0,1,有,無,有,10500,636,,0.0,0,,RPROMLPLPHHGFCB18CC
南屯區,建物,臺中市南屯區保安八街２８號四樓之,0.0,住,,,1110721,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080522,137.42,3,2,2,有,有,有,21500,156,,0.0,0,,RPOPMLPLPHHGFCB97CC
西屯區,建物,臺中市西屯區至善路１４８巷４６號七樓之１,0.0,住,,,1110715,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830812,163.15,4,2,2,有,有,有,28000,172,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。每月水電費、瓦斯費由承租人負擔。,RPSPMLPLPHHGFCB38CC
西屯區,房地(土地+建物),臺中市西屯區河南路二段３２３號一樓之１５,2.73,商,,,1110721,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860621,33.760000000000005,1,0,1,有,有,有,7000,207,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPXPMLPLPHHGFCB88CC
西屯區,建物,臺中市西屯區櫻城五街２９號八樓之５,0.0,住,,,1110711,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840621,40.6,3,2,1,有,有,有,13000,320,,0.0,0,,RPVQMLPLPHHGFCB78CC
西屯區,建物,臺中市西屯區青海南街３３號五樓之９,0.0,商,,,1110709,土地0建物1車位1,五層,15,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1071126,97.17,1,1,1,有,有,有,25000,257,坡道平面,27.5,0,,RPWQMLPLPHHGFCB88CC
南屯區,房地(土地+建物),臺中市南屯區黎明路一段３號,59.89,其他,,,1110522,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0590601,165.68,0,0,0,無,無,無,30000,181,,0.0,0,,RPXQMLPLPHHGFCB98CC
北屯區,建物,臺中市北屯區軍福七路１５８號九樓之９,0.0,住,,,1110702,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040413,189.95999999999998,3,2,2,有,有,有,26000,137,坡道平面,27.05,0,,RPPNMLPLPHHGFBB77CC
北屯區,建物,臺中市北屯區敦富路２０３號十一樓之３,0.0,住,,,1110715,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110112,100.97,2,2,1,有,有,有,21000,208,坡道平面,23.97,0,,RPVPMLPLPHHGFBB58CC
北區,建物,臺中市北區福龍街９７號９樓之６,0.0,商,,,1110627,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0840502,24.72,1,0,1,有,有,有,5000,202,,0.0,0,,RPQNMLQLPHHGFBB97CC
北屯區,建物,臺中市北屯區敦富路８８６號４樓之５,0.0,住,,,1110627,土地0建物1車位2,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101008,114.61,2,1,1,有,有,有,22500,196,坡道平面,24.89,0,社宅案件,RPRNMLQLPHHGFBB08CC
北區,房地(土地+建物),臺中市北區健行路８６巷１弄２９之４號,32.0,住,,,1110725,土地3建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710610,80.48,3,1,2,有,無,有,15000,186,,0.0,0,,RPQOMLQLPHHGFBB08CC
北區,房地(土地+建物),臺中市北區健行路４４３號１４樓之３１,3.96,住,,,1110706,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,33.83,1,0,1,有,有,有,9500,281,,0.0,0,社會住宅包租代管公會版。,RPQPMLQLPHHGFBB18CC
北區,房地(土地+建物),臺中市北區篤行路３５８之１巷３８號地下室,9.99,住,,,1110701,土地1建物1車位0,地下一層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831101,50.39,1,0,1,有,有,有,5300,105,,0.0,0,此為社會住宅包租代管,RPTPMLQLPHHGFBB48CC
南屯區,房地(土地+建物)+車位,臺中市南屯區建功路１０７號７樓之１９,22.23,住,,,1110723,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870922,161.48,3,2,2,有,有,有,17000,124,坡道機械,28.34,500,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金費用為承租人另行支付。,RPTNMLQLPHHGFCB38CC
西屯區,建物,臺中市西屯區永福路１３２號１６樓之８,0.0,住,,,1110704,土地0建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850527,41.89,1,0,1,有,無,有,11000,263,,0.0,0,,RPXNMLQLPHHGFCB78CC
西屯區,建物,臺中市西屯區臺灣大道四段１２２０號二十五樓之１,0.0,住,,,1110706,土地0建物1車位2,二十五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980506,190.17000000000002,3,2,2,有,有,有,40000,210,坡道機械,31.44,0,租金含管理費。出租編號104及105車位。,RPROMLQLPHHGFCB28CC
西屯區,建物,臺中市西屯區逢甲路３４５號三樓,0.0,住,,,1110717,土地0建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820706,124.26,3,2,2,有,有,有,12500,101,升降機械,0.0,0,車位面積無法分算。,RPTOMLQLPHHGFCB48CC
西屯區,房地(土地+建物)+車位,臺中市西屯區櫻城一街７８號４樓之２,21.84,住,,,1110705,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840510,134.24,3,2,2,有,有,有,15000,112,坡道機械,0.0,0,社會住宅包租代管公會版。,RPQPMLQLPHHGFCB28CC
神岡區,房地(土地+建物),臺中市神岡區中山路７５１號,381.0,工,,,1110627,土地1建物1車位0,見其他登記事項,1,工廠,作業廠房,鋼骨造,1020524,184.44,0,0,0,無,無,無,60000,,,0.0,0,租金第二年起為7萬稅另計,RPQNMLQLPHHGFDB18CC
神岡區,土地,社南段404-6地號,344.83,工,,,1110627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,60000,174,,0.0,0,1.租賃標地含未保存登記建物門牌為中山路749號2.土地面積以158量測,RPWNMLQLPHHGFDB78CC
潭子區,房地(土地+建物),臺中市潭子區中山路二段２３１號一樓,33.26,住,,,1110720,土地2建物1車位0,全,4,透天厝,儲藏室、店舖、住房、梯間、停車空間,鋼筋混凝土造,0950423,65.97,0,0,0,無,無,無,37000,561,,0.0,0,,RPPOMLQLPHHGFHB58CC
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區中山路７６巷１６號６樓之５,39.99,住,,,1110722,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100729,86.83000000000001,2,2,1,有,有,有,17500,192,坡道機械,11.38,3000,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金費用為承租人另行支付。,RPOOMLQLPHHGFFB28CC
清水區,房地(土地+建物),臺中市清水區中清路九段９１巷２８號,134.0,住,,,1110702,土地1建物1車位0,全,3,透天厝,住家用,磨石地床、水泥平頂、加強磚造,0630817,203.15,4,2,3,有,無,有,20000,98,,0.0,0,,RPPPMLQLPHHGFFB48CC
清水區,房地(土地+建物),臺中市清水區中清路九段１５２之１１號３樓,28.86,住,,,1110709,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090114,114.52000000000001,2,1,1,有,有,有,16000,140,,0.0,0,,RPQPMLQLPHHGFFB58CC
清水區,房地(土地+建物)+車位,臺中市清水區港新三路３３號２樓之５,17.31,商,,,1110715,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110216,143.0,3,2,2,有,有,無,23500,164,坡道平面,31.19,0,,RPRPMLQLPHHGFFB68CC
清水區,房地(土地+建物)+車位,臺中市清水區港新三路３５號１３樓之２,17.88,商,,,1110719,土地1建物0車位1,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110216,159.94,3,2,2,有,有,有,25000,156,坡道平面,31.19,0,分兩份契約:第一份月租金14000元、第二份月租金11000元,RPSPMLQLPHHGFFB78CC
南區,房地(土地+建物),臺中市南區工學北路８６號９樓之２９,1.74,商,,,1110726,土地1建物1車位0,九層,18,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0850506,29.090000000000003,1,0,0,無,有,有,5800,199,,0.0,0,,RPQSMLQLPHHGFAB38CC
太平區,建物,臺中市太平區新福路４８號１５樓,0.0,住,,,1110628,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0860426,133.83,3,2,2,有,無,有,13700,102,,0.0,0,,RPTNMLQLPHHGFJB09CC
太平區,建物,臺中市太平區東村八街２號４樓之７,0.0,住,,,1110629,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0790718,134.25,3,1,1,有,無,有,17000,127,,0.0,0,,RPOOMLQLPHHGFJB68CC
大里區,建物,臺中市大里區現岱路３９號７樓之１,0.0,商,,,1110630,土地0建物1車位0,七層,10,住宅大樓(11層含以上有電梯),集合住宅，機電設備空間,鋼筋混凝土造,0880521,118.39,3,2,2,有,無,有,16000,135,,0.0,0,,RPRNMLQLPHHGFIB78CC
烏日區,建物,臺中市烏日區光日路１９５巷２號４樓,0.0,住,,,1110701,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0731105,92.44,3,1,1,有,無,有,13500,146,,0.0,0,,RPSNMLQLPHHGFIB88CC
大里區,房地(土地+建物),臺中市大里區瑞城一街５號,95.76,住,,,1110725,土地1建物1車位0,全,2,透天厝,人行道、梯間、住宅、水箱,鋼筋混凝土造,0770101,134.73,4,2,3,有,無,有,27000,200,,0.0,0,,RPPOMLRLPHHGFIB78CC
太平區,房地(土地+建物),臺中市太平區大勇街１９之３號５樓,12.83,商,,,1110713,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840324,93.4,3,2,1,有,有,有,13800,148,,0.0,0,此為社會住宅包租代管,RPUQMLRLPHHGFJB96CC
太平區,房地(土地+建物),臺中市太平區宜福街５６號,71.31,住,,,1110714,土地1建物1車位0,全,3,透天厝,店住宅,鋼筋混凝土造,0820326,178.98,4,2,3,有,無,有,25000,140,,0.0,0,此為社會住宅包租代管,RPSRMLRLPHHGFJB86CC
太平區,房地(土地+建物),臺中市太平區樹孝路８號１２樓之７,8.02,商,,,1110706,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830426,98.69,3,1,1,有,有,有,17500,177,,0.0,0,此為社會住宅包租代管,RPURMLRLPHHGFJB07CC
龍井區,房地(土地+建物),臺中市龍井區臺灣大道五段３巷６２弄１０８號４樓之１,9.19,,鄉村區,乙種建築用地,1110628,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820425,29.9,1,0,1,有,有,有,4500,151,,0.0,0,社會住宅包租代管案件，簽約金為租金市價打9折。,RPVNMLRLPHHGFKB86CC
