鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
永和區,房地(土地+建物),新北市永和區中正路４２巷６弄２號,29.46,商,,,1110713,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0601019,52.16,0,1,1,有,無,11800000,226227,,0.0,0,,RPVPMLNLQHHGFHF76DA,52.16,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區中山路三段１３６巷５３號三樓,5.03,工,,,1110721,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0970930,45.49,1,1,1,有,有,6600000,145087,,0.0,0,,RPXQMLOLQHHGFHF17DA,24.63,0.0,3.67,有,
中和區,房地(土地+建物),新北市中和區員山路６１１巷２弄２５號五樓,8.91,工,,,1110705,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0590710,38.5,0,0,0,無,無,3600000,93506,,0.0,0,頂樓加蓋；,RPPRMLPLQHHGFHF56DA,38.5,0.0,0.0,無,
中和區,房地(土地+建物)+車位,新北市中和區立業路３０號二樓,22.01,住,,,1110717,土地1建物1車位1,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1101213,120.05,3,2,2,有,有,19950000,175732,坡道機械,12.5,1050000,,RPPPMLLKQHHGFHF48DA,59.74,0.0,10.09,有,
中和區,房地(土地+建物)+車位,新北市中和區景新街４１８巷３號七樓,32.76,住,,,1110710,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800205,193.21,3,2,2,有,有,28000000,144920,坡道平面,0.0,2500000,陽台外推；其他增建；,RPWTMLLJQHHGFHF86DA,151.63,0.84,20.28,有,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中華街１巷２號九樓之一,15.54,住,,,1110709,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,130.92,3,2,2,有,有,12000000,91659,坡道平面,25.33,0,,RPWPMLQLQHHGFGF07DA,68.28,0.0,12.38,有,
蘆洲區,房地(土地+建物),新北市蘆洲區鷺江街２５巷２號三樓,6.91,住,,,1110715,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630310,26.27,1,1,1,有,無,2340000,89075,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRLQHHGFGF88DA,26.27,0.0,0.0,無,
蘆洲區,房地(土地+建物),新北市蘆洲區鷺江街２５巷２號三樓,13.83,住,,,1110715,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630310,52.54,1,1,1,有,無,4660000,88694,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRLQHHGFGF98DA,52.54,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區重新路五段５０９之３號九樓,4.1,,,,1110702,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990304,48.019999999999996,1,1,1,有,有,8700000,181175,,0.0,0,,RPTOMLTLQHHGFGF96DA,26.98,0.0,3.68,有,
三重區,房地(土地+建物),新北市三重區仁興街３９巷１６號,22.75,住,,,1110727,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0591128,70.0,1,1,1,有,無,11500000,164286,,0.0,0,,RPVOMLTLQHHGFGF17DA,70.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區河邊北街６８巷１號四樓,30.07,住,,,1110702,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660121,87.0,3,2,2,有,無,10500000,120690,,0.0,0,陽台外推；其他增建；,RPPPMLTLQHHGFGF66DA,87.0,0.0,0.0,無,
